,0,1,2,3,4
0,6602492.767985858,4397452.800000003,707465060.0,73679439.54408692,25776369.975000013
1,0.0,8520285.600000003,0.0,0.0,0.0
2,6625694.502553003,5680190.400000002,186554979.99999997,73679439.54408692,25782189.77500002
3,0.0,8520285.600000003,0.0,0.0,0.0
4,0.0,8520285.600000003,0.0,0.0,0.0
5,6620638.216472471,2840095.200000001,680136060.0,73679439.54408692,25725500.0
6,0.0,8520285.600000003,0.0,0.0,0.0
7,0.0,8520285.600000003,0.0,0.0,0.0
8,6735680.61559026,6196200.000000003,386564359.99999994,73679439.54408692,26527832.0
9,6549528.658360721,5680190.400000002,155603899.99999994,73679439.54408692,25613481.725000024
