,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,0.8529411764705882,-1.0,0.9217391304347827,-1.0,0.8703703703703703,0.8113207547169811,0.8314606741573032,0.7962962962962963,-1.0,0.8282828282828283,-1.0,0.849462365591398,-1.0,0.8823529411764705,0.8571428571428573,0.8504672897196263,0.8265306122448978,0.75,0.84375,0.8543689320388348,0.8365384615384615,0.8646071700991567,-1.0,0.8490566037735849,0.8500000000000001,-1.0,0.87,0.8173076923076921,0.801980198019802,0.8365384615384613,-1.0,-1.0,-1.0,-1.0,0.9117647058823529,0.8020833333333334,-1.0,0.892857142857143,-1.0,0.8301886792452831,-1.0,0.7766990291262134,0.8333333333333335,-1.0,0.8773584905660378,-1.0
4,-1.0,0.7788461538461537,0.9391304347826086,0.7692307692307693,-1.0,-1.0,0.8314606741573032,0.7962962962962964,0.8679245283018866,0.8282828282828283,0.8190476190476191,-1.0,0.8461538461538461,0.8823529411764706,0.8666666666666666,0.8504672897196262,0.8265306122448979,0.7500000000000001,0.8541666666666666,0.8640776699029126,0.8365384615384615,0.8695652173913043,-1.0,-1.0,0.86,0.8571428571428572,0.8300000000000001,0.8173076923076923,0.801980198019802,0.8461538461538461,-1.0,-1.0,-1.0,-1.0,0.9117647058823529,0.8125000000000001,-1.0,-1.0,0.782608695652174,0.839622641509434,-1.0,-1.0,0.8333333333333334,-1.0,0.8773584905660379,0.7391304347826085
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
