,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,335968100.0806403,710023800.0000002,28196500.00000002,3313403.4760962348,6739555.680000005,211632436.0,36839719.77204346,21755894.847500015
