,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,103250018.50000001,0.0,11278599.999999998,0.0,0.0,95468556.0,0.0,3497137.499999999
