,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,80829340.00000016,0.0,2255720.0,0.0,0.0,79229120.0,0.0,655500.0
