,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,42482409.65032963,0.0,2255720.0000000005,0.0,0.0,40887633.745347686,0.0,660944.0950180388
