,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,4289684881.0374618,254492782.83589405,97602328.94492355,738575.0552518403,2552699.464670375,4181790806.106694,8881370.65948898,27330177.47715744
