,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,439604359.18587136,472160099.99999976,109992741.92400026,2443695.3951135534,3714688.1399999983,292336832.8000001,27613070.864256807,43712679.937499985
