,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,4543893400.185778,525967629.86735594,53917335.53037751,1841894.6487993659,4184508.428176322,4405757866.681599,40914274.37008876,15319242.46
