,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,321.48000000000013,228.54000000000005,449.97999999999996,0.0
3,0.0,0.0,0.0,186.17999999999972,0.0,813.8199999999999
4,0.0,0.0,0.0,0.0,1000.0,0.0
5,0.0,0.0,0.0,0.0,999.9999999999997,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,999.9999999999994,0.0
8,0.0,0.0,0.0,1000.0000000000001,0.0,0.0
9,0.0,0.0,3.99,0.0,208.03000000000006,787.9799999999998
