,0,1,2,3,4,5,6,7,8,9
0,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005
1,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,8497.800000000001,9086.300000000003,15246.540000000005,15246.540000000005,15246.540000000005
2,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,15246.540000000005,3869.6700000000005,9086.300000000003,15246.540000000005,15246.540000000005,10656.940000000028
3,15246.540000000005,9807.900000000007,15246.540000000005,15246.540000000005,15246.540000000005,3869.6700000000005,4649.709999999994,10419.150000000003,10524.280000000004,8169.199999999999
4,10646.490000000003,9807.900000000007,8620.590000000002,8339.750000000007,9013.830000000004,3869.6700000000005,4649.709999999994,0.0,10524.280000000004,0.0
5,6638.1500000000015,2343.7999999999975,8620.590000000002,8339.750000000007,5683.650000000004,108.65000000000146,4649.709999999994,0.0,5468.130000000003,0.0
