,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,175073897.33944958,4333200000.0,2255720.0,162517.52176520272,5026512.0,123820400.0,1798631.2426847508,1321883.425
