,0,1,2,3,4
0,0.0,0.0,177624296.0,0.0,0.0
1,0.0,0.0,266080128.0,0.0,0.0
2,0.0,0.0,137810696.0,0.0,0.0
3,0.0,0.0,140949232.0,0.0,0.0
4,0.0,0.0,195167712.0,0.0,0.0
5,0.0,0.0,310689704.0,0.0,0.0
6,0.0,0.0,220357056.0,0.0,0.0
7,0.0,0.0,344271704.0,0.0,0.0
8,0.0,0.0,201808640.0,0.0,0.0
9,0.0,0.0,451972456.0,0.0,0.0
