,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,352849738.72700155,0.0,159189487.5869996,0.0,0.0,244673162.4,0.0,51012911.26
