,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,0.0,0.0,1.0,1.0,1.0,1.0,0.38107303312088375,0.0,1.0,1.0,1.0,1.0
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,0.0,0.0,1.0,1.0,1.0,1.0,0.4780268750856985,0.0,1.0,1.0,1.0,1.0
5,0.0,0.0,1.0,1.0,1.0,1.0,0.22790327602310853,0.03167961745367604,1.0,1.0,1.0,1.0
