,0,1,2,3,4,5,6,7,8,9
0,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996
1,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,8389.149999999994,8977.649999999994,15137.889999999996,15137.889999999996,15137.889999999996
2,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,15137.889999999996,3761.019999999999,8977.649999999994,15137.889999999996,15137.889999999996,9553.929999999997
3,15137.889999999996,9699.249999999998,15137.889999999996,15137.889999999996,15137.889999999996,3761.019999999999,4541.059999999989,10419.150000000007,10415.629999999997,6201.369999999972
4,10537.839999999984,9699.249999999998,8511.939999999993,8231.099999999995,8905.179999999995,3761.019999999999,4541.059999999989,0.0,10415.629999999997,0.0
5,6529.499999999989,2235.149999999989,8511.939999999993,8231.099999999995,5574.999999999999,0.0,4541.059999999989,0.0,5359.479999999996,0.0
