,0,1,2,3,4
0,31944469.74727912,28948591.199999977,204192000.0000008,351333829.43045783,105660667.7249999
1,32128372.3768951,26603018.99999997,749765440.0000006,351333829.43045783,113286397.1999999
2,30507041.934881855,27860599.199999966,0.0,331225246.69974214,95174575.04999997
3,32270220.597805653,27085480.799999975,0.0,351333829.43045783,101068955.94999997
4,31530053.96834947,28287860.99999997,320300400.00000054,351333829.43045783,108268182.75
5,31907994.26756891,12141860.999999985,1069478320.0000006,351333829.43045783,116270061.3999999
6,32504570.15370694,9254790.599999994,453429840.0000004,351333829.43045783,108859901.9999999
7,31673463.10914211,23942820.599999975,1085844520.0000005,351333829.43045783,115909166.52499998
8,31833282.388375036,24486071.39999997,346236360.00000054,351333829.43045783,109842822.09999996
9,31879634.84500136,20728372.799999986,1792013360.0000007,351333829.43045783,122768459.57500002
