,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,696056501.6319193,0.0,56393000.00000004,69076842.25856479,49752677.69999999,0.0,755545698.9583552,234711717.2850003
