,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1793524406.516581,228779695.24869567,32143129.929429896,654624.8129169331,2287754.037135336,1738671762.1563842,8206191.474133377,11317025.418288734
