,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5482650.0,468950.00000000006,0.0,703050.0,2906826.892676767,495100.0,1020518.8505090873,194350.0,0.0,973050.0,2615438.7512626285,229986.625
2,3860100.0,314695.27326440177,0.0,470700.0,724977.6230566377,298250.0,627132.3532210487,108250.00000000001,0.0,671406.5217391304,60518.91413043496,33164.90217391336
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2961841.5000000005,102567.20827178727,0.0,367212.80000000005,125136.51723790994,60880.55555555557,480089.4471405463,24469.138220481254,0.0,208553.1598857435,458927.57285109337,61738.775
