,0,1,2,3,4
0,10009930.099095365,9336403.799999999,335246240.0,109685001.1163979,38497744.949999996
1,9863464.695490189,7360009.199999998,646598220.0,109685001.1163979,38698311.14999999
2,10025691.674594086,8455977.599999998,193904540.0,109685001.1163979,37438715.77499999
3,10045155.24740955,8455977.599999998,214439580.00000003,109685001.1163979,38064756.349999994
4,9792103.535489134,8893589.399999997,405495580.00000006,109685001.1163979,38837220.49999999
5,9949636.868113484,2659535.9999999995,818063740.0,109685001.1163979,38644920.92499998
6,10025684.86629893,2670686.3999999994,480249740.0,109685001.1163979,38435098.624999985
7,9701828.300829494,7355703.599999998,826042260.0,109685001.1163979,38557764.92499997
8,9909272.890146667,7687427.999999997,417835799.99999994,109685001.1163979,38502131.27499998
9,9922228.922955286,5196182.999999998,1214876980.0,109685001.1163979,38298056.29999999
