,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,825864263.7089381,1056997199.9999995,112786000.00000057,9924499.7100422,6807149.459999998,555275268.0,109685001.11639789,74313374.57749993
