,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,591186028.9497052,988935600.0000001,33835800.00000004,5518956.230130931,8353614.720000006,414374044.0,61573333.81207387,31363279.812499985
