,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,123270527.17756444,509723700.0,1127859.9999999998,469323.29251449386,5810850.179999994,61811224.0,5289422.205049785,2210522.5
