,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1040533105.0191799,2883799799.999997,16917899.999999993,7331784.911794344,30500759.99999999,646798760.0000002,81012728.34238645,30408808.235000007
