,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1404750303.8033435,3881905500.0,56393000.000000015,36831165.85895069,26861500.12818738,638443501.249411,402826808.9085301,144796222.34173608
