,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.21209106758281315,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.303030303030303,-1.0,0.0,0.2307692307692307,0.26470588235294124,0.0,0.25233644859813087,0.22448979591836737,0.0,-1.0,0.0,0.25961538461538464,0.26086956521739124,0.0,-1.0,0.0,0.2653061224489796,0.0,0.24038461538461534,0.22772277227722768,-1.0,0.3018867924528302,0.0,-1.0,0.22950819672131148,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.26470588235294124,-1.0,-1.0,-1.0
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,-1.0,-1.0,0.2695652173913043,-1.0,0.25925925925925936,-1.0,0.2696629213483146,-1.0,-1.0,0.30303030303030304,0.3142857142857143,0.25806451612903225,0.23076923076923075,0.2647058823529412,0.2571428571428572,0.25233644859813087,0.22448979591836726,0.25,0.23958333333333331,-1.0,-1.0,0.2608695652173913,0.2363636363636364,-1.0,0.26,-1.0,0.24999999999999994,-1.0,-1.0,0.2307692307692307,0.30188679245283023,-1.0,-1.0,-1.0,0.35294117647058826,-1.0,-1.0,0.25892857142857134,0.2717391304347826,-1.0,0.2417582417582418,0.2233009708737864,-1.0,-1.0,0.2830188679245283,0.2391304347826087
