,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,914502759.2446023,1746997200.0,56393000.00000006,16453507.70441727,12000025.98000001,555275268.0,181286563.3251858,81605325.7649999
