,0,1,2,3,4
0,16481264.71409927,15316440.600000001,335246239.99999994,181286563.3251858,61132160.575000025
1,16482293.046552124,13908771.6,646598220.0,181286563.3251858,64385892.625000045
2,16618777.120210927,13975977.600000001,193904539.99999988,181286563.3251858,58007061.00000003
3,16605845.02062618,13975977.600000001,214439579.9999999,181286563.3251858,58649168.300000034
4,16185996.472788706,15086546.400000002,405495580.0,181286563.3251858,63105415.174999975
5,16471631.671746787,5302636.200000002,818063740.0,181286563.3251858,64726770.925000004
6,16653764.40698824,5756200.799999999,480249740.0,181286563.3251858,63778080.050000004
7,16335699.389440686,12794090.400000002,826042260.0,181286563.3251858,63962333.9
8,16268963.297388049,13232406.000000002,417835799.99999994,181286563.3251858,62326638.77500001
9,16430841.9043312,10651212.600000001,1214876980.0,181286563.3251858,63305186.325
