,0,1,2,3,4,5
0,500.0,0.0,0.0,0.0,0.0,0.0
1,500.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,500.0,0.0,0.0
3,500.0,0.0,0.0,0.0,0.0,0.0
4,500.0,0.0,0.0,0.0,0.0,0.0
5,500.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,499.9999999999997,0.0
7,500.0,0.0,0.0,0.0,0.0,0.0
8,500.0,0.0,0.0,0.0,0.0,0.0
9,500.0,0.0,0.0,0.0,0.0,0.0
