,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,102330930.57124773,262745100.00000003,28196499.999999993,484079.69655065844,2890196.0999999973,100691288.0,5453031.774696867,61658675.00000004
