,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1596703073.5003006,7760112599.999998,225572000.00000015,47154692.35331811,67793561.21999997,174472200.00000006,519920208.86198455,214220848.9349999
