,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,478657057.698055,1027115791.6666664,39475100.00000008,6542411.835731922,8070306.8149999995,285927654.86559147,72308639.56919332,36378634.55412809
