,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,828955989.2314004,3367917600.0000005,33835800.0,17216524.25961714,31904469.77999997,287371911.9999999,189653205.86928266,67817682.67749988
