,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1655041742.763962,6256147200.000001,112786000.0000002,49858598.670399584,46826222.09999998,468936047.9999998,546654871.761064,195634717.7675003
