,0,1,2,3,4,5,6,7,8,9
0,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995
1,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995,14935.010000000011,16699.80999999999,26478.939999999995,26478.939999999995,20680.739999999983,26478.939999999995
2,26478.939999999995,26478.939999999995,26478.939999999995,26478.939999999995,14935.010000000011,16699.80999999999,26478.939999999995,26478.939999999995,20680.739999999983,16898.61999999999
3,20388.949999999997,14509.559999999998,19287.969999999994,22138.09999999999,14935.010000000011,16699.80999999999,15736.219999999976,26478.939999999995,20680.739999999983,7527.66999999998
4,20388.949999999997,14509.559999999998,19287.969999999994,22138.09999999999,5853.740000000001,0.0,10466.789999999974,26478.939999999995,20680.739999999983,0.0
5,20388.949999999997,14509.559999999998,19287.969999999994,10545.789999999999,0.0,0.0,10466.789999999974,26478.939999999995,5989.309999999987,0.0
