,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1805227710.386329,9065144100.00001,112786000.00000024,59019834.72540082,74988610.50792326,223661987.1052173,647247118.8910062,218990250.84321976
