,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1746681829.499277,6946147200.0,56393000.00000004,56456835.879426345,52717515.23999997,468936048.0000002,618256433.9698519,200692723.59000024
