,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1976075552.857633,9830112600.000002,56393000.00000004,65832817.61604579,82084636.97999999,294472199.9999999,720404583.0465906,226122944.7850003
