,OPT,Set_Up_cost,cost_nostore,Operation_Cost,Holding_Cost,Unmet_Cost,Replenish_Cost,Victim_value
0,1896815915.1293344,9755144099.999998,56393000.00000002,65630841.75799517,80891393.28203033,223661987.10521954,718848681.0997941,224124398.11570528
